total_dutchpay_amount,participants_count,participants_data,label
831000,9,"[{'deposit_amount': 92300.0, 'user_pk': 1, 'time_after_payment': 0.40380283781693416, 'is_name_present': 1}, {'deposit_amount': 92300.0, 'user_pk': 2, 'time_after_payment': 0.4653504363937659, 'is_name_present': 1}, {'deposit_amount': 92300.0, 'user_pk': 3, 'time_after_payment': 0.11624761331756492, 'is_name_present': 1}, {'deposit_amount': 92300.0, 'user_pk': 4, 'time_after_payment': 0.03472099291323214, 'is_name_present': 1}, {'deposit_amount': 92300.0, 'user_pk': 5, 'time_after_payment': 0.6454735451527421, 'is_name_present': 1}, {'deposit_amount': 92300.0, 'user_pk': 6, 'time_after_payment': 0.39460013745296396, 'is_name_present': 1}, {'deposit_amount': 92300.0, 'user_pk': 7, 'time_after_payment': 0.33267767472367304, 'is_name_present': 1}, {'deposit_amount': 92300.0, 'user_pk': 8, 'time_after_payment': 0.09196472809774116, 'is_name_present': 1}, {'deposit_amount': 92300.0, 'user_pk': 9, 'time_after_payment': 0.3969791434415648, 'is_name_present': 1}]",1
835000,9,"[{'deposit_amount': 92700.0, 'user_pk': 1, 'time_after_payment': 0.10634170762319319, 'is_name_present': 1}, {'deposit_amount': 92700.0, 'user_pk': 2, 'time_after_payment': 0.1041721394924387, 'is_name_present': 1}, {'deposit_amount': 92700.0, 'user_pk': 3, 'time_after_payment': 0.0016197255250041114, 'is_name_present': 0}, {'deposit_amount': 92700.0, 'user_pk': 4, 'time_after_payment': 0.24765190183106384, 'is_name_present': 1}, {'deposit_amount': 92700.0, 'user_pk': 5, 'time_after_payment': 0.3782360446949405, 'is_name_present': 1}, {'deposit_amount': 92700.0, 'user_pk': 6, 'time_after_payment': 0.2968878925824022, 'is_name_present': 1}, {'deposit_amount': 92700.0, 'user_pk': 7, 'time_after_payment': 0.4648082799304515, 'is_name_present': 0}, {'deposit_amount': 92700.0, 'user_pk': 8, 'time_after_payment': 0.15771720290543098, 'is_name_present': 1}, {'deposit_amount': 92700.0, 'user_pk': 9, 'time_after_payment': 0.28978026534491796, 'is_name_present': 1}]",1
835300,2,"[{'deposit_amount': 417600.0, 'user_pk': 1, 'time_after_payment': 0.4132994696757119, 'is_name_present': 1}, {'deposit_amount': 417600.0, 'user_pk': 2, 'time_after_payment': 0.018082024011586074, 'is_name_present': 1}]",1
835600,4,"[{'deposit_amount': 208900.0, 'user_pk': 1, 'time_after_payment': 0.02048217382913676, 'is_name_present': 1}, {'deposit_amount': 208900.0, 'user_pk': 2, 'time_after_payment': 0.30511674694106466, 'is_name_present': 1}, {'deposit_amount': 208900.0, 'user_pk': 3, 'time_after_payment': 0.3065406157975939, 'is_name_present': 1}, {'deposit_amount': 208900.0, 'user_pk': 4, 'time_after_payment': 0.15347203789288422, 'is_name_present': 1}]",1
836000,4,"[{'deposit_amount': 209000.0, 'user_pk': 1, 'time_after_payment': 0.6754095058930019, 'is_name_present': 1}, {'deposit_amount': 209000.0, 'user_pk': 2, 'time_after_payment': 0.11117518099442317, 'is_name_present': 1}, {'deposit_amount': 209000.0, 'user_pk': 3, 'time_after_payment': 0.01015460462123634, 'is_name_present': 1}, {'deposit_amount': 209000.0, 'user_pk': 4, 'time_after_payment': 0.06405609002646233, 'is_name_present': 1}]",1
838547,3,"[{'deposit_amount': 279515.0, 'user_pk': 1, 'time_after_payment': 0.5286531833444222, 'is_name_present': 1}, {'deposit_amount': 279515.0, 'user_pk': 2, 'time_after_payment': 0.12105163802422689, 'is_name_present': 1}, {'deposit_amount': 279515.0, 'user_pk': 3, 'time_after_payment': 0.22149790834686273, 'is_name_present': 1}]",1
839000,6,"[{'deposit_amount': 139833.0, 'user_pk': 1, 'time_after_payment': 0.4622875018710587, 'is_name_present': 1}, {'deposit_amount': 139833.0, 'user_pk': 2, 'time_after_payment': 0.2517244203316909, 'is_name_present': 1}, {'deposit_amount': 139833.0, 'user_pk': 3, 'time_after_payment': 0.0070460347782798785, 'is_name_present': 1}, {'deposit_amount': 139833.0, 'user_pk': 4, 'time_after_payment': 0.2496955400242023, 'is_name_present': 1}, {'deposit_amount': 139833.0, 'user_pk': 5, 'time_after_payment': 0.19496183375080647, 'is_name_present': 1}, {'deposit_amount': 139833.0, 'user_pk': 6, 'time_after_payment': 0.0691059185637016, 'is_name_present': 1}]",1
841000,8,"[{'deposit_amount': 105100.0, 'user_pk': 1, 'time_after_payment': 0.3933040220737103, 'is_name_present': 1}, {'deposit_amount': 105100.0, 'user_pk': 2, 'time_after_payment': 0.2177632752843183, 'is_name_present': 1}, {'deposit_amount': 105100.0, 'user_pk': 3, 'time_after_payment': 0.20431407073487148, 'is_name_present': 1}, {'deposit_amount': 105100.0, 'user_pk': 4, 'time_after_payment': 0.09988088755719984, 'is_name_present': 1}, {'deposit_amount': 105100.0, 'user_pk': 5, 'time_after_payment': 0.23080946325627236, 'is_name_present': 1}, {'deposit_amount': 105100.0, 'user_pk': 6, 'time_after_payment': 0.2935438311487816, 'is_name_present': 1}, {'deposit_amount': 105100.0, 'user_pk': 7, 'time_after_payment': 0.6538480511151622, 'is_name_present': 1}, {'deposit_amount': 105100.0, 'user_pk': 8, 'time_after_payment': 0.03216249482130495, 'is_name_present': 1}]",1
841200,5,"[{'deposit_amount': 263892.0, 'user_pk': 1, 'time_after_payment': 0.43542838060786127, 'is_name_present': 1}, {'deposit_amount': 168240.0, 'user_pk': 2, 'time_after_payment': 0.06192114649774925, 'is_name_present': 1}, {'deposit_amount': 168240.0, 'user_pk': 3, 'time_after_payment': 0.4031971599156116, 'is_name_present': 1}, {'deposit_amount': 168240.0, 'user_pk': 4, 'time_after_payment': 0.08403913989487943, 'is_name_present': 1}, {'deposit_amount': 72588.0, 'user_pk': 5, 'time_after_payment': 0.18565941454685073, 'is_name_present': 1}]",1
842000,10,"[{'deposit_amount': 84200.0, 'user_pk': 1, 'time_after_payment': 0.5148865855782746, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 2, 'time_after_payment': 0.21675599524238123, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 3, 'time_after_payment': 0.34420133198263303, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 4, 'time_after_payment': 0.1749600755308353, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 5, 'time_after_payment': 0.1767052049249508, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 6, 'time_after_payment': 0.1713785432500682, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 7, 'time_after_payment': 0.049704309680010265, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 8, 'time_after_payment': 0.4934339668165681, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 9, 'time_after_payment': 0.025150246135876953, 'is_name_present': 1}, {'deposit_amount': 84200.0, 'user_pk': 10, 'time_after_payment': 0.12044912411092527, 'is_name_present': 1}]",1
843000,4,"[{'deposit_amount': 210750.0, 'user_pk': 1, 'time_after_payment': 0.404833456581329, 'is_name_present': 1}, {'deposit_amount': 210750.0, 'user_pk': 2, 'time_after_payment': 0.12047796226297118, 'is_name_present': 1}, {'deposit_amount': 210750.0, 'user_pk': 3, 'time_after_payment': 0.23116682665332877, 'is_name_present': 1}, {'deposit_amount': 210750.0, 'user_pk': 4, 'time_after_payment': 0.3089710515796816, 'is_name_present': 1}]",1
845000,26,"[{'deposit_amount': 84500.0, 'user_pk': 1, 'time_after_payment': 0.1355031894789452, 'is_name_present': 1}, {'deposit_amount': 84500.0, 'user_pk': 2, 'time_after_payment': 0.016696514430557884, 'is_name_present': 1}, {'deposit_amount': 84500.0, 'user_pk': 3, 'time_after_payment': 0.6678019791642349, 'is_name_present': 1}, {'deposit_amount': 84500.0, 'user_pk': 4, 'time_after_payment': 0.22011642529932676, 'is_name_present': 1}, {'deposit_amount': 84500.0, 'user_pk': 5, 'time_after_payment': 0.07535781241838388, 'is_name_present': 1}, {'deposit_amount': 84500.0, 'user_pk': 6, 'time_after_payment': 0.34688249202955457, 'is_name_present': 0}, {'deposit_amount': 84500.0, 'user_pk': 7, 'time_after_payment': 0.15559574755314687, 'is_name_present': 1}, {'deposit_amount': 84500.0, 'user_pk': 8, 'time_after_payment': 0.04665978904372912, 'is_name_present': 1}, {'deposit_amount': 84500.0, 'user_pk': 9, 'time_after_payment': 0.710255227599938, 'is_name_present': 1}, {'deposit_amount': 84500.0, 'user_pk': 10, 'time_after_payment': 0.4679634164811493, 'is_name_present': 1}, {'deposit_amount': 105600.0, 'user_pk': 1, 'time_after_payment': 0.3253590864397328, 'is_name_present': 1}, {'deposit_amount': 105600.0, 'user_pk': 2, 'time_after_payment': 0.17087991624364182, 'is_name_present': 1}, {'deposit_amount': 105600.0, 'user_pk': 3, 'time_after_payment': 0.30275620279681803, 'is_name_present': 1}, {'deposit_amount': 105600.0, 'user_pk': 4, 'time_after_payment': 0.059508485666102236, 'is_name_present': 1}, {'deposit_amount': 105600.0, 'user_pk': 5, 'time_after_payment': 0.700634062611015, 'is_name_present': 1}, {'deposit_amount': 105600.0, 'user_pk': 6, 'time_after_payment': 0.37658495725032015, 'is_name_present': 1}, {'deposit_amount': 105600.0, 'user_pk': 7, 'time_after_payment': 0.0038016203980185516, 'is_name_present': 1}, {'deposit_amount': 105600.0, 'user_pk': 8, 'time_after_payment': 0.18669667538950238, 'is_name_present': 1}, {'deposit_amount': 105625.0, 'user_pk': 1, 'time_after_payment': 0.7000988030529312, 'is_name_present': 1}, {'deposit_amount': 105625.0, 'user_pk': 2, 'time_after_payment': 0.077386122104537, 'is_name_present': 1}, {'deposit_amount': 105625.0, 'user_pk': 3, 'time_after_payment': 0.20734235644478627, 'is_name_present': 1}, {'deposit_amount': 105625.0, 'user_pk': 4, 'time_after_payment': 0.5807009164737009, 'is_name_present': 1}, {'deposit_amount': 105625.0, 'user_pk': 5, 'time_after_payment': 0.4290806538438882, 'is_name_present': 1}, {'deposit_amount': 105625.0, 'user_pk': 6, 'time_after_payment': 0.22709112054614267, 'is_name_present': 1}, {'deposit_amount': 105625.0, 'user_pk': 7, 'time_after_payment': 0.26757869337214335, 'is_name_present': 1}, {'deposit_amount': 105625.0, 'user_pk': 8, 'time_after_payment': 0.23821053670810982, 'is_name_present': 1}]",1
845200,2,"[{'deposit_amount': 422600.0, 'user_pk': 1, 'time_after_payment': 0.152671789222147, 'is_name_present': 1}, {'deposit_amount': 422600.0, 'user_pk': 2, 'time_after_payment': 0.026184027550395214, 'is_name_present': 1}]",1
845599,10,"[{'deposit_amount': 84559.0, 'user_pk': 1, 'time_after_payment': 0.4798650047906737, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 2, 'time_after_payment': 0.674387799005924, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 3, 'time_after_payment': 0.09080479513099798, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 4, 'time_after_payment': 0.06658966571487603, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 5, 'time_after_payment': 0.34356085614044957, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 6, 'time_after_payment': 0.47725312478513626, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 7, 'time_after_payment': 0.26794046742726135, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 8, 'time_after_payment': 0.1183931423525209, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 9, 'time_after_payment': 0.12000457186466405, 'is_name_present': 1}, {'deposit_amount': 84559.0, 'user_pk': 10, 'time_after_payment': 0.11807549958810477, 'is_name_present': 1}]",1
845800,12,"[{'deposit_amount': 105725.0, 'user_pk': 1, 'time_after_payment': 0.009160271481279937, 'is_name_present': 1}, {'deposit_amount': 105725.0, 'user_pk': 2, 'time_after_payment': 0.12915669896410437, 'is_name_present': 1}, {'deposit_amount': 105725.0, 'user_pk': 3, 'time_after_payment': 0.3549899908866724, 'is_name_present': 1}, {'deposit_amount': 105725.0, 'user_pk': 4, 'time_after_payment': 0.6774560488430653, 'is_name_present': 1}, {'deposit_amount': 105725.0, 'user_pk': 5, 'time_after_payment': 0.8068394073305217, 'is_name_present': 1}, {'deposit_amount': 138498.0, 'user_pk': 6, 'time_after_payment': 0.3404621913855364, 'is_name_present': 1}, {'deposit_amount': 105725.0, 'user_pk': 7, 'time_after_payment': 0.20995940423109613, 'is_name_present': 1}, {'deposit_amount': 72952.0, 'user_pk': 8, 'time_after_payment': 0.05936821672800315, 'is_name_present': 1}, {'deposit_amount': 211450.0, 'user_pk': 1, 'time_after_payment': 0.16948133879155378, 'is_name_present': 1}, {'deposit_amount': 211450.0, 'user_pk': 2, 'time_after_payment': 0.27616926604626124, 'is_name_present': 1}, {'deposit_amount': 211450.0, 'user_pk': 3, 'time_after_payment': 0.13615286498525542, 'is_name_present': 1}, {'deposit_amount': 211450.0, 'user_pk': 4, 'time_after_payment': 0.11698114192910486, 'is_name_present': 1}]",1
846000,13,"[{'deposit_amount': 169200.0, 'user_pk': 1, 'time_after_payment': 0.18112759946684096, 'is_name_present': 1}, {'deposit_amount': 169200.0, 'user_pk': 2, 'time_after_payment': 0.2973426066071205, 'is_name_present': 1}, {'deposit_amount': 169200.0, 'user_pk': 3, 'time_after_payment': 0.3016092268347847, 'is_name_present': 1}, {'deposit_amount': 169200.0, 'user_pk': 4, 'time_after_payment': 0.06678253441434329, 'is_name_present': 1}, {'deposit_amount': 169200.0, 'user_pk': 5, 'time_after_payment': 0.0056854604339283505, 'is_name_present': 1}, {'deposit_amount': 105750.0, 'user_pk': 1, 'time_after_payment': 0.5971187402552586, 'is_name_present': 1}, {'deposit_amount': 105750.0, 'user_pk': 2, 'time_after_payment': 0.5625652747606817, 'is_name_present': 1}, {'deposit_amount': 105750.0, 'user_pk': 3, 'time_after_payment': 0.07521226775055515, 'is_name_present': 1}, {'deposit_amount': 105750.0, 'user_pk': 4, 'time_after_payment': 0.1652206011613934, 'is_name_present': 1}, {'deposit_amount': 105750.0, 'user_pk': 5, 'time_after_payment': 0.18282918278781313, 'is_name_present': 1}, {'deposit_amount': 105750.0, 'user_pk': 6, 'time_after_payment': 0.162629457408616, 'is_name_present': 1}, {'deposit_amount': 105750.0, 'user_pk': 7, 'time_after_payment': 0.391232890095749, 'is_name_present': 1}, {'deposit_amount': 105750.0, 'user_pk': 8, 'time_after_payment': 0.7019265835889024, 'is_name_present': 1}]",1
846200,9,"[{'deposit_amount': 94022.0, 'user_pk': 1, 'time_after_payment': 0.02461566323272938, 'is_name_present': 1}, {'deposit_amount': 94022.0, 'user_pk': 2, 'time_after_payment': 0.09687736154283066, 'is_name_present': 1}, {'deposit_amount': 94022.0, 'user_pk': 3, 'time_after_payment': 0.3275176950452479, 'is_name_present': 1}, {'deposit_amount': 151362.0, 'user_pk': 4, 'time_after_payment': 0.2604639353508448, 'is_name_present': 1}, {'deposit_amount': 94022.0, 'user_pk': 5, 'time_after_payment': 0.1733270338411679, 'is_name_present': 1}, {'deposit_amount': 94022.0, 'user_pk': 6, 'time_after_payment': 0.4624897560981188, 'is_name_present': 1}, {'deposit_amount': 94022.0, 'user_pk': 7, 'time_after_payment': 0.41415229618216903, 'is_name_present': 1}, {'deposit_amount': 94022.0, 'user_pk': 8, 'time_after_payment': 0.14738366523363383, 'is_name_present': 1}, {'deposit_amount': 36682.0, 'user_pk': 9, 'time_after_payment': 0.05681218009236761, 'is_name_present': 0}]",1
847600,7,"[{'deposit_amount': 121085.0, 'user_pk': 1, 'time_after_payment': 0.040605102748146556, 'is_name_present': 1}, {'deposit_amount': 121085.0, 'user_pk': 2, 'time_after_payment': 0.12174927708906856, 'is_name_present': 1}, {'deposit_amount': 121085.0, 'user_pk': 3, 'time_after_payment': 0.4039663159436269, 'is_name_present': 1}, {'deposit_amount': 121085.0, 'user_pk': 4, 'time_after_payment': 0.06620814289003003, 'is_name_present': 1}, {'deposit_amount': 121085.0, 'user_pk': 5, 'time_after_payment': 0.0023836772284934007, 'is_name_present': 1}, {'deposit_amount': 121085.0, 'user_pk': 6, 'time_after_payment': 0.3660444457368507, 'is_name_present': 1}, {'deposit_amount': 121085.0, 'user_pk': 7, 'time_after_payment': 0.4099399683066088, 'is_name_present': 1}]",1
848000,9,"[{'deposit_amount': 94200.0, 'user_pk': 1, 'time_after_payment': 0.08128897456213441, 'is_name_present': 1}, {'deposit_amount': 94200.0, 'user_pk': 2, 'time_after_payment': 0.32496796977309567, 'is_name_present': 1}, {'deposit_amount': 94200.0, 'user_pk': 3, 'time_after_payment': 0.3651831388522833, 'is_name_present': 1}, {'deposit_amount': 94200.0, 'user_pk': 4, 'time_after_payment': 0.21402721014074372, 'is_name_present': 1}, {'deposit_amount': 94200.0, 'user_pk': 5, 'time_after_payment': 0.38418824346385283, 'is_name_present': 1}, {'deposit_amount': 94200.0, 'user_pk': 6, 'time_after_payment': 0.2910981454682822, 'is_name_present': 1}, {'deposit_amount': 94200.0, 'user_pk': 7, 'time_after_payment': 0.26483437775283397, 'is_name_present': 1}, {'deposit_amount': 94200.0, 'user_pk': 8, 'time_after_payment': 0.07344088652361795, 'is_name_present': 0}, {'deposit_amount': 94200.0, 'user_pk': 9, 'time_after_payment': 0.41228803796911107, 'is_name_present': 0}]",1
851700,8,"[{'deposit_amount': 106400.0, 'user_pk': 1, 'time_after_payment': 0.46216061669292474, 'is_name_present': 1}, {'deposit_amount': 106400.0, 'user_pk': 2, 'time_after_payment': 0.08253634343816298, 'is_name_present': 1}, {'deposit_amount': 106400.0, 'user_pk': 3, 'time_after_payment': 0.35906225019464244, 'is_name_present': 1}, {'deposit_amount': 106400.0, 'user_pk': 4, 'time_after_payment': 0.2514657259281056, 'is_name_present': 1}, {'deposit_amount': 106400.0, 'user_pk': 5, 'time_after_payment': 0.5062695271571845, 'is_name_present': 1}, {'deposit_amount': 106400.0, 'user_pk': 6, 'time_after_payment': 0.2379926238925419, 'is_name_present': 1}, {'deposit_amount': 106400.0, 'user_pk': 7, 'time_after_payment': 0.17955394320198462, 'is_name_present': 1}, {'deposit_amount': 106400.0, 'user_pk': 8, 'time_after_payment': 0.04867215147435471, 'is_name_present': 1}]",1
852000,19,"[{'deposit_amount': 85200.0, 'user_pk': 1, 'time_after_payment': 0.07374237583282742, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 2, 'time_after_payment': 0.006993760145368846, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 3, 'time_after_payment': 0.3189188617142345, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 4, 'time_after_payment': 0.4055441855664607, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 5, 'time_after_payment': 0.010546851323872312, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 6, 'time_after_payment': 0.11622011509053949, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 7, 'time_after_payment': 0.27213059468454276, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 8, 'time_after_payment': 0.6280827057129724, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 9, 'time_after_payment': 0.3277077733904771, 'is_name_present': 1}, {'deposit_amount': 85200.0, 'user_pk': 10, 'time_after_payment': 0.810807708390762, 'is_name_present': 1}, {'deposit_amount': 94666.0, 'user_pk': 1, 'time_after_payment': 0.028406458170831275, 'is_name_present': 0}, {'deposit_amount': 94666.0, 'user_pk': 2, 'time_after_payment': 0.009873878908862883, 'is_name_present': 1}, {'deposit_amount': 94666.0, 'user_pk': 3, 'time_after_payment': 0.15792786552845187, 'is_name_present': 1}, {'deposit_amount': 94666.0, 'user_pk': 4, 'time_after_payment': 0.6137959811075381, 'is_name_present': 1}, {'deposit_amount': 94666.0, 'user_pk': 5, 'time_after_payment': 0.20547347388211024, 'is_name_present': 1}, {'deposit_amount': 94666.0, 'user_pk': 6, 'time_after_payment': 0.34024493755047636, 'is_name_present': 1}, {'deposit_amount': 94666.0, 'user_pk': 7, 'time_after_payment': 0.009872484305997423, 'is_name_present': 1}, {'deposit_amount': 94666.0, 'user_pk': 8, 'time_after_payment': 0.4204923161526683, 'is_name_present': 1}, {'deposit_amount': 94666.0, 'user_pk': 9, 'time_after_payment': 0.37106203660126824, 'is_name_present': 1}]",1
853000,4,"[{'deposit_amount': 213200.0, 'user_pk': 1, 'time_after_payment': 0.2348032252723421, 'is_name_present': 1}, {'deposit_amount': 213200.0, 'user_pk': 2, 'time_after_payment': 0.2721565130618814, 'is_name_present': 1}, {'deposit_amount': 213200.0, 'user_pk': 3, 'time_after_payment': 0.030212027977576415, 'is_name_present': 1}, {'deposit_amount': 213200.0, 'user_pk': 4, 'time_after_payment': 0.09740336967618378, 'is_name_present': 1}]",1
853089,10,"[{'deposit_amount': 85308.0, 'user_pk': 1, 'time_after_payment': 0.5585616519672321, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 2, 'time_after_payment': 0.06794848989976533, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 3, 'time_after_payment': 0.43473393920666853, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 4, 'time_after_payment': 0.09808112850878486, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 5, 'time_after_payment': 0.045419097550947016, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 6, 'time_after_payment': 0.24670922721484054, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 7, 'time_after_payment': 0.10375602704748749, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 8, 'time_after_payment': 0.14899942975051636, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 9, 'time_after_payment': 0.06345511479470392, 'is_name_present': 1}, {'deposit_amount': 85308.0, 'user_pk': 10, 'time_after_payment': 0.33185751849257744, 'is_name_present': 1}]",1
854000,3,"[{'deposit_amount': 284600.0, 'user_pk': 1, 'time_after_payment': 0.3601190249235431, 'is_name_present': 1}, {'deposit_amount': 284600.0, 'user_pk': 2, 'time_after_payment': 0.09307407883428626, 'is_name_present': 1}, {'deposit_amount': 284600.0, 'user_pk': 3, 'time_after_payment': 0.3582009545094278, 'is_name_present': 1}]",1
854200,7,"[{'deposit_amount': 122000.0, 'user_pk': 1, 'time_after_payment': 0.15310142316938136, 'is_name_present': 1}, {'deposit_amount': 122000.0, 'user_pk': 2, 'time_after_payment': 0.07872653309226542, 'is_name_present': 1}, {'deposit_amount': 122000.0, 'user_pk': 3, 'time_after_payment': 0.14374924183037135, 'is_name_present': 1}, {'deposit_amount': 122000.0, 'user_pk': 4, 'time_after_payment': 0.15441479716707168, 'is_name_present': 1}, {'deposit_amount': 122000.0, 'user_pk': 5, 'time_after_payment': 0.020841309485035462, 'is_name_present': 1}, {'deposit_amount': 122000.0, 'user_pk': 6, 'time_after_payment': 0.08289964082340757, 'is_name_present': 1}, {'deposit_amount': 122000.0, 'user_pk': 7, 'time_after_payment': 0.17098852583964916, 'is_name_present': 1}]",1
855150,2,"[{'deposit_amount': 427575.0, 'user_pk': 1, 'time_after_payment': 0.12057021267631102, 'is_name_present': 1}, {'deposit_amount': 427575.0, 'user_pk': 2, 'time_after_payment': 0.06313564690482958, 'is_name_present': 1}]",1
858000,10,"[{'deposit_amount': 85800.0, 'user_pk': 1, 'time_after_payment': 0.003569263765485029, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 2, 'time_after_payment': 0.4714479444137193, 'is_name_present': 0}, {'deposit_amount': 85800.0, 'user_pk': 3, 'time_after_payment': 0.04659480907595861, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 4, 'time_after_payment': 0.3985913657794149, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 5, 'time_after_payment': 0.6898085972868826, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 6, 'time_after_payment': 0.2477828817665242, 'is_name_present': 1}, {'deposit_amount': 85800.0, 'user_pk': 7, 'time_after_payment': 0.1752301521402331, 'is_name_present': 0}, {'deposit_amount': 85800.0, 'user_pk': 8, 'time_after_payment': 0.2656337390906478, 'is_name_present': 1}, {'deposit_amount': 124999.0, 'user_pk': 9, 'time_after_payment': 0.4070826487932742, 'is_name_present': 1}, {'deposit_amount': 46601.0, 'user_pk': 10, 'time_after_payment': 0.352953121510322, 'is_name_present': 1}]",1
861000,6,"[{'deposit_amount': 143500.0, 'user_pk': 1, 'time_after_payment': 0.5904192975800118, 'is_name_present': 1}, {'deposit_amount': 143500.0, 'user_pk': 2, 'time_after_payment': 0.43591901691044777, 'is_name_present': 1}, {'deposit_amount': 143500.0, 'user_pk': 3, 'time_after_payment': 0.315876237900378, 'is_name_present': 1}, {'deposit_amount': 143500.0, 'user_pk': 4, 'time_after_payment': 0.016147146791279748, 'is_name_present': 1}, {'deposit_amount': 143500.0, 'user_pk': 5, 'time_after_payment': 0.21740494308065147, 'is_name_present': 1}, {'deposit_amount': 143500.0, 'user_pk': 6, 'time_after_payment': 0.20410355770949914, 'is_name_present': 1}]",1
861200,2,"[{'deposit_amount': 430600.0, 'user_pk': 1, 'time_after_payment': 0.3521288135590481, 'is_name_present': 1}, {'deposit_amount': 430600.0, 'user_pk': 2, 'time_after_payment': 0.17264955272681792, 'is_name_present': 0}]",1
862000,10,"[{'deposit_amount': 86200.0, 'user_pk': 1, 'time_after_payment': 0.27616821577280826, 'is_name_present': 0}, {'deposit_amount': 86200.0, 'user_pk': 2, 'time_after_payment': 0.07868770831282793, 'is_name_present': 1}, {'deposit_amount': 86200.0, 'user_pk': 3, 'time_after_payment': 0.09210307384592067, 'is_name_present': 1}, {'deposit_amount': 86200.0, 'user_pk': 4, 'time_after_payment': 0.1597806215622895, 'is_name_present': 1}, {'deposit_amount': 86200.0, 'user_pk': 5, 'time_after_payment': 0.5884967533324499, 'is_name_present': 1}, {'deposit_amount': 86200.0, 'user_pk': 6, 'time_after_payment': 0.06470496314043561, 'is_name_present': 1}, {'deposit_amount': 86200.0, 'user_pk': 7, 'time_after_payment': 0.1116506729977625, 'is_name_present': 1}, {'deposit_amount': 86200.0, 'user_pk': 8, 'time_after_payment': 0.12446394545084301, 'is_name_present': 1}, {'deposit_amount': 86200.0, 'user_pk': 9, 'time_after_payment': 0.10534254378180868, 'is_name_present': 1}, {'deposit_amount': 86200.0, 'user_pk': 10, 'time_after_payment': 0.4890974897321838, 'is_name_present': 1}]",1
863000,11,"[{'deposit_amount': 172600.0, 'user_pk': 1, 'time_after_payment': 0.13590644079620823, 'is_name_present': 1}, {'deposit_amount': 172600.0, 'user_pk': 2, 'time_after_payment': 0.42536230014346205, 'is_name_present': 1}, {'deposit_amount': 172600.0, 'user_pk': 3, 'time_after_payment': 0.31870518295713757, 'is_name_present': 1}, {'deposit_amount': 172600.0, 'user_pk': 4, 'time_after_payment': 0.011709806826924633, 'is_name_present': 1}, {'deposit_amount': 172600.0, 'user_pk': 5, 'time_after_payment': 0.4929011814664021, 'is_name_present': 1}, {'deposit_amount': 143833.0, 'user_pk': 1, 'time_after_payment': 0.2315736540368965, 'is_name_present': 1}, {'deposit_amount': 143833.0, 'user_pk': 2, 'time_after_payment': 0.23215712934947158, 'is_name_present': 1}, {'deposit_amount': 143833.0, 'user_pk': 3, 'time_after_payment': 0.12830853060015013, 'is_name_present': 1}, {'deposit_amount': 143833.0, 'user_pk': 4, 'time_after_payment': 0.20337785962852126, 'is_name_present': 1}, {'deposit_amount': 143833.0, 'user_pk': 5, 'time_after_payment': 0.27945153191105077, 'is_name_present': 1}, {'deposit_amount': 143833.0, 'user_pk': 6, 'time_after_payment': 0.1343306902651182, 'is_name_present': 1}]",1
